height_m,wet_radius_micron,concentration_m3
30.0,73625.246388821,3.6752596638267497e-07
30.0,75864.23120785845,3.800695751399366e-07
30.0,78171.30480439769,3.9300063145101423e-07
30.0,80548.53779615002,4.0633013436634913e-07
30.0,82998.06376946656,4.2006937317875183e-07
30.0,85522.08119424972,4.342299330766786e-07
30.0,88122.8553970983,4.4882370073879706e-07
30.0,90802.72059445671,4.6386286986034815e-07
30.0,93564.08198759372,4.793599466020692e-07
30.0,96409.4179212906,4.953277549524978e-07
30.0,99341.28210817614,5.117794419956875e-07
30.0,102362.30592070491,5.287284830755308e-07
30.0,105475.20075283584,5.46188686849615e-07
30.0,108682.76045353094,5.641742002264466e-07
30.0,111987.86383425782,5.826995131791239e-07
30.0,115393.47725274699,6.017794634327456e-07
30.0,118902.65727532245,6.214292410202832e-07
30.0,122518.55342019544,6.416643927065312e-07
30.0,126244.41098418315,6.625008262788601e-07
30.0,130083.57395538961,6.839548147066914e-07
30.0,134039.4880144627,7.060430001721765e-07
30.0,138115.70362712117,7.287823979783242e-07
30.0,142315.87923072715,7.521904003402971e-07
30.0,146643.78451776397,7.762847800707711e-07
30.0,151103.30381916664,8.010836941695427e-07
30.0,155698.439590541,8.266056873326859e-07
30.0,160433.3160044008,8.528696953957834e-07
30.0,165312.18265164687,8.798950487315087e-07
30.0,170339.41835561034,9.077014756203228e-07
30.0,175519.5351020827,9.363091056189603e-07
30.0,180857.1820888607,9.657384729502546e-07
30.0,186357.14989843994,9.960105199420006e-07
30.0,192024.3747976024,1.0271466005427736e-06
30.0,197863.94316775695,1.0591684839458667e-06
30.0,203881.09607000882,1.092098358352084e-06
30.0,210081.23394905546,1.1259588349040296e-06
30.0,216469.9214801306,1.1607729518263308e-06
30.0,223052.8925633463,1.1965641788041908e-06
30.0,229836.05546991638,1.2333564216368342e-06
30.0,236825.49814487807,1.2711740271976292e-06
30.0,244027.49367107413,1.3100417887366969e-06
30.0,251448.5058992961,1.3499849515585855e-06
30.0,259095.19524964463,1.3910292191067945e-06
30.0,266974.4246893112,1.433200759488143e-06
30.0,275093.2658921488,1.4765262124635017e-06
30.0,283459.0055855576,1.5210326969360508e-06
30.0,292079.1520903832,1.5667478189609114e-06
30.0,300961.44205969735,1.613699680301116e-06
30.0,310113.8474225078,1.6619168875501018e-06
30.0,319544.5825386313,1.7114285618420964e-06
30.0,329262.1115711494,1.7622643491651606e-06
30.0,339275.15608306514,1.8144544312922163e-06
30.0,349592.7028649784,1.8680295373415638e-06
30.0,360224.012000805,1.9230209559763037e-06
30.0,371178.6251787792,1.9794605482496065e-06
30.0,382466.3742551976,2.0373807611001207e-06
30.0,394097.39007859206,2.096814641500285e-06
30.0,406082.1115822506,2.1577958512575906e-06
30.0,418431.29515324626,2.2203586824664113e-06
30.0,431156.0242863845,2.2845380736075986e-06
30.0,444267.719531731,2.3503696262895605e-06
30.0,457778.1487446508,2.4178896226246614e-06
30.0,471699.43764755584,2.4871350432328354e-06
30.0,486044.0807128421,2.558143585866196e-06
30.0,500824.9523767815,2.630953684649935e-06
30.0,516055.31859443587,2.7056045299429647e-06
30.0,531748.8487459618,2.7821360888358196e-06
30.0,547919.6279049927,2.8605891263291823e-06
30.0,564582.1694801095,2.941005227279675e-06
30.0,581751.4282407447,3.0234268192671683e-06
30.0,599442.8137392139,3.1078971966362953e-06
30.0,617672.2041409144,3.1944605461022444e-06
30.0,636455.9604751127,3.283161974490837e-06
30.0,655810.9413191029,3.3740475394052527e-06
30.0,675754.5179289205,3.467164283871988e-06
30.0,696304.5898301885,3.562560276304588e-06
30.0,717479.6008830902,3.6602846574130764e-06
30.0,739298.5558358878,3.760387695959588e-06
30.0,761781.0373818403,3.862920855480912e-06
30.0,784947.2237348348,3.967936874241895e-06
30.0,808817.9067394998,4.075489860720666e-06
30.0,833414.5105320595,4.185635406838561e-06
30.0,858759.1107686729,4.298430720925493e-06
30.0,884874.4544385193,4.41393478205694e-06
30.0,911783.9802794099,4.53220851692549e-06
30.0,939511.839814249,4.65331499984377e-06
30.0,968082.9190272276,4.777319675847306e-06
30.0,997522.8606991995,4.904290606214021e-06
30.0,1027858.0874222909,5.034298735078492e-06
30.0,1059115.8253143958,5.167418175228793e-06
30.0,1091324.1284548428,5.303726510660716e-06
30.0,1124511.9040631661,5.443305113051047e-06
30.0,1158708.938443572,5.586239469009665e-06
30.0,1193945.9237183963,5.732619514784867e-06
30.0,1230254.4853745378,5.88253997502499e-06
30.0,1267667.2106475986,6.036100702231287e-06
30.0,1306217.6777691934,6.193407013659321e-06
30.0,1345940.4861036951,6.3545700226226116e-06
30.0,1386871.287201451,6.519706961405338e-06
30.0,1429046.816796344,6.688941493284276e-06
30.0,1472504.9277764205,6.862404011478648e-06
30.0,1517284.6241571694,7.040231923178223e-06
30.0,1563426.096087954,7.222569917133187e-06
30.0,1610970.7559230002,7.409570213619914e-06
30.0,1659961.275389331,7.6013927959153165e-06
30.0,1710441.6238849948,7.798205622721177e-06
30.0,1762457.1079419663,8.000184821273945e-06
30.0,1816054.411889134,8.207514861156595e-06
30.0,1871281.6397518737,8.420388709097664e-06
30.0,1928188.3584258116,8.639007965299273e-06
30.0,1986825.6421635232,8.863582982081338e-06
30.0,2047246.118414098,9.094332965864703e-06
30.0,2109504.0150567163,9.331486063738073e-06
30.0,2173655.2090706187,9.575279436067078e-06
30.0,2239757.2766851573,9.825959316800016e-06
30.0,2307869.54505494,1.0083781063307752e-05
30.0,2378053.145506448,1.0349009197758713e-05
30.0,2450371.068403909,1.0621917442170842e-05
30.0,2524888.219683663,1.0902788749401179e-05
30.0,2601671.479107792,1.1191915332422672e-05
30.0,2680789.7602892546,1.1489598694299331e-05
30.0,2762314.072542424,1.17961496612992e-05
30.0,2846317.5846145423,1.2111888421580402e-05
30.0,2932875.690355279,1.243714457185019e-05
30.0,3022066.076383333,1.2772257174325707e-05
30.0,3113968.7918108194,1.3117574826226762e-05
30.0,3208666.320088015,1.3473455743901213e-05
30.0,3306243.6530329376,1.3840267863530613e-05
30.0,3406788.3671122077,1.4218388960188099e-05
30.0,3510390.7020416544,1.4608206786829396e-05
30.0,3617143.641777213,1.5010119234593121e-05
30.0,3727142.997968799,1.5424534515577633e-05
30.0,3840487.495952048,1.5851871369046953e-05
30.0,3957278.863355138,1.6292559291810194e-05
30.0,4077621.9214001764,1.6747038793316792e-05
30.0,4201624.67898111,1.721576167581725e-05
30.0,4329398.429602611,1.769919133976595e-05
30.0,4461057.851266925,1.8197803114480462e-05
30.0,4596721.109398328,1.8712084613936436e-05
30.0,4736509.962897564,1.92425361174575e-05
30.0,4880549.873421483,1.978967097496348e-05
30.0,5028970.117985923,2.0354016036367287e-05
30.0,5181903.904992893,2.0936112104657416e-05
30.0,5339488.493786224,2.1536514412170353e-05
30.0,5501865.317842974,2.2155793119545473e-05
30.0,5669180.111711151,2.2794533836858215e-05
30.0,5841583.041807666,2.3453338166448485e-05
30.0,6019228.841193947,2.4132824266994122e-05
30.0,6202276.9484501565,2.4833627438426496e-05
30.0,6390891.650772627,2.5556400727337378e-05
30.0,6585242.231422987,2.6301815552595964e-05
30.0,6785503.1216613,2.707056235095338e-05
30.0,6991854.057299567,2.786335124249609e-05
30.0,7204480.240016103,2.868091271587825e-05
30.0,7423572.503575585,2.9523998333342673e-05
30.0,7649327.485103951,3.0393381455617736e-05
30.0,7881947.80157184,3.128985798685262e-05
31.0,20304.105579112525,7.793268186410674e-08
31.0,20921.564757662312,8.105582649116747e-08
31.0,21557.801214319225,8.429278419795943e-08
31.0,22213.385976586545,8.764711702103079e-08
31.0,22888.907437232534,9.112247940336388e-08
31.0,23584.971882377795,9.472262069835931e-08
31.0,24302.20403564211,9.845138778592009e-08
31.0,25041.247618839076,1.0231272780306644e-07
31.0,25802.765929721798,1.063106909911245e-07
31.0,26587.44243729809,1.1044943366117267e-07
31.0,27395.98139524963,1.1473322127904356e-07
31.0,28229.10847400547,1.1916643167076726e-07
31.0,29087.571412037243,1.2375355834901648e-07
31.0,29972.140686960694,1.284992139606515e-07
31.0,30883.610207045724,1.334081338551526e-07
31.0,31822.798023755637,1.3848517977331866e-07
31.0,32790.54706595514,1.4373534365524993e-07
31.0,33787.72589644602,1.4916375156628964e-07
31.0,34815.22949150942,1.5477566773922724e-07
31.0,35873.980044154516,1.6057649873074642e-07
31.0,36964.92779179439,1.665717976897683e-07
31.0,38089.05186909202,1.7276726873498716e-07
31.0,39247.36118674174,1.791687714386467e-07
31.0,40440.89533697499,1.8578232541320994e-07
31.0,41670.72552660297,1.9261411499732457e-07
31.0,42937.95553843364,1.996704940372131e-07
31.0,44243.72272192597,2.06957990759228e-07
31.0,45589.19901397049,2.1448331272910796e-07
31.0,46975.591990712455,2.2225335189310408e-07
31.0,48404.14595136139,2.3027518969585836e-07
31.0,49876.14303495996,2.38556102269647e-07
31.0,51392.90437111453,2.471035656892128e-07
31.0,52955.79126571979,2.559252612860992e-07
31.0,54566.20642274216,2.650290810161871e-07
31.0,56225.5952031583,2.744231328734676e-07
31.0,57935.446922178584,2.8411574634322713e-07
31.0,59697.2961859198,2.941154778869881e-07
31.0,61512.724268726895,3.0443111645159975e-07
31.0,63383.36053237992,3.150716889941112e-07
31.0,65310.883888459684,3.260464660143463e-07
31.0,67297.02430518476,3.3736496708607275e-07
31.0,69343.56436007253,3.4903696637818106e-07
31.0,71452.34083981719,3.610724981561104e-07
31.0,73625.246388821,3.734818622550151e-07
31.0,75864.23120785845,3.862756295140526e-07
31.0,78171.30480439769,3.9946464716328786e-07
31.0,80548.53779615002,4.1306004415316947e-07
31.0,82998.06376946656,4.2707323641715347e-07
31.0,85522.08119424972,4.4151593205858907e-07
31.0,88122.8553970983,4.564001364528291e-07
31.0,90802.72059445671,4.7173815725595943e-07
31.0,93564.08198759372,4.875426093123431e-07
31.0,96409.4179212906,5.03826419453903e-07
31.0,99341.28210817614,5.206028311843056e-07
31.0,102362.30592070491,5.378854092424911e-07
31.0,105475.20075283584,5.556880440414561e-07
31.0,108682.76045353094,5.740249559782655e-07
31.0,111987.86383425782,5.929106996138599e-07
31.0,115393.47725274699,6.123601677224731e-07
31.0,118902.65727532245,6.323885952103357e-07
31.0,122518.55342019544,6.530115629083142e-07
31.0,126244.41098418315,6.742450012419312e-07
31.0,130083.57395538961,6.961051937866759e-07
31.0,134039.4880144627,7.186087807158155e-07
31.0,138115.70362712117,7.417727621518275e-07
31.0,142315.87923072715,7.65614501437609e-07
31.0,146643.78451776397,7.901517283372444e-07
31.0,151103.30381916664,8.154025421887226e-07
31.0,155698.439590541,8.413854150250755e-07
31.0,160433.3160044008,8.681191946878575e-07
31.0,165312.18265164687,8.956231079546326e-07
31.0,170339.41835561034,9.239167637072492e-07
31.0,175519.5351020827,9.530201561682746e-07
31.0,180857.1820888607,9.829536682336121e-07
31.0,186357.14989843994,1.0137380749320477e-06
31.0,192024.3747976024,1.0453945470414299e-06
31.0,197863.94316775695,1.0779446548970948e-06
31.0,203881.09607000882,1.111410372420694e-06
31.0,210081.23394905546,1.1458140814034128e-06
31.0,216469.9214801306,1.1811785760798746e-06
31.0,223052.8925633463,1.2175270680195812e-06
31.0,229836.05546991638,1.2548831913712852e-06
31.0,236825.49814487807,1.2932710084919538e-06
31.0,244027.49367107413,1.3327150159854994e-06
31.0,251448.5058992961,1.373240151184979e-06
31.0,259095.19524964463,1.4148717991029792e-06
31.0,266974.4246893112,1.4576357998728621e-06
31.0,275093.2658921488,1.50155845670647e-06
31.0,283459.0055855576,1.5466665443901884e-06
31.0,292079.1520903832,1.5929873183330584e-06
31.0,300961.44205969735,1.6405485241881816e-06
31.0,310113.8474225078,1.6893784080574988e-06
31.0,319544.5825386313,1.739505727293796e-06
31.0,329262.1115711494,1.790959761907064e-06
31.0,339275.15608306514,1.8437703265836467e-06
31.0,349592.7028649784,1.8979677833205668e-06
31.0,360224.012000805,1.9535830546793763e-06
31.0,371178.6251787792,2.010647637658444e-06
31.0,382466.3742551976,2.069193618183132e-06
31.0,394097.39007859206,2.1292536862095483e-06
31.0,406082.1115822506,2.190861151439316e-06
31.0,418431.29515324626,2.25404995963536e-06
31.0,431156.0242863845,2.318854709535965e-06
31.0,444267.719531731,2.3853106703550705e-06
31.0,457778.1487446508,2.453453799861196e-06
31.0,471699.43764755584,2.523320763025246e-06
31.0,486044.0807128421,2.5949489512288223e-06
31.0,500824.9523767815,2.6683765020278325e-06
31.0,516055.31859443587,2.743642319469601e-06
31.0,531748.8487459618,2.82078609498174e-06
31.0,547919.6279049927,2.899848328864065e-06
31.0,564582.1694801095,2.9808703524629367e-06
31.0,581751.4282407447,3.063894351161221e-06
31.0,599442.8137392139,3.1489633884106013e-06
31.0,617672.2041409144,3.2361214311567826e-06
31.0,636455.9604751127,3.3254133771780833e-06
31.0,655810.9413191029,3.416885085063888e-06
31.0,675754.5179289205,3.5105834078120106e-06
31.0,696304.5898301885,3.6065562312982505e-06
31.0,717479.6008830902,3.704852519160402e-06
31.0,739298.5558358878,3.8055223659155096e-06
31.0,761781.0373818403,3.90861706036258e-06
31.0,784947.2237348348,4.014189161489193e-06
31.0,808817.9067394998,4.122292589167973e-06
31.0,833414.5105320595,4.232982731881107e-06
31.0,858759.1107686729,4.346316573528642e-06
31.0,884874.4544385193,4.462352841068896e-06
31.0,911783.9802794099,4.581152174305066e-06
31.0,939511.839814249,4.702777318604068e-06
31.0,968082.9190272276,4.827293340731238e-06
31.0,997522.8606991995,4.954767867351616e-06
31.0,1027858.0874222909,5.085271345114275e-06
31.0,1059115.8253143958,5.218877320641362e-06
31.0,1091324.1284548428,5.355662738214401e-06
31.0,1124511.9040631661,5.495708252512316e-06
31.0,1158708.938443572,5.639098553422348e-06
31.0,1193945.9237183963,5.785922699724197e-06
31.0,1230254.4853745378,5.936274458337656e-06
31.0,1267667.2106475986,6.090252645817943e-06
31.0,1306217.6777691934,6.247961468867983e-06
31.0,1345940.4861036951,6.40951086079889e-06
31.0,1386871.287201451,6.575016811091933e-06
31.0,1429046.816796344,6.744601685480865e-06
31.0,1472504.9277764205,6.918394534268344e-06
31.0,1517284.6241571694,7.096531386901557e-06
31.0,1563426.096087954,7.279155531147954e-06
31.0,1610970.7559230002,7.466417775528749e-06
31.0,1659961.275389331,7.658476693973977e-06
31.0,1710441.6238849948,7.855498851962302e-06
31.0,1762457.1079419663,8.057659013694892e-06
31.0,1816054.411889134,8.265140330127741e-06
31.0,1871281.6397518737,8.47813450795169e-06
31.0,1928188.3584258116,8.696841959863816e-06
31.0,1986825.6421635232,8.92147193671994e-06
31.0,2047246.118414098,9.152242642396333e-06
31.0,2109504.0150567163,9.389381332416945e-06
31.0,2173655.2090706187,9.63312439762474e-06
31.0,2239757.2766851573,9.883717434384257e-06
31.0,2307869.54505494,1.0141415303001326e-05
31.0,2378053.145506448,1.0406482176228195e-05
31.0,2450371.068403909,1.0679191579885459e-05
31.0,2524888.219683663,1.0959826427776108e-05
31.0,2601671.479107792,1.1248679053183268e-05
31.0,2680789.7602892546,1.1546051239333834e-05
31.0,2762314.072542424,1.1852254251268672e-05
31.0,2846317.5846145423,1.2167608871586376e-05
31.0,2932875.690355279,1.2492445442521722e-05
31.0,3022066.076383333,1.2827103916777402e-05
31.0,3113968.7918108194,1.3171933919454986e-05
31.0,3208666.320088015,1.352729482332466e-05
31.0,3306243.6530329376,1.3893555839539723e-05
31.0,3406788.3671122077,1.4271096125741604e-05
31.0,3510390.7020416544,1.4660304913321019e-05
31.0,3617143.641777213,1.5061581655402771e-05
31.0,3727142.997968799,1.547533619691429e-05
31.0,3840487.495952048,1.590198896788118e-05
31.0,3957278.863355138,1.6341971200877832e-05
31.0,4077621.9214001764,1.6795725173349034e-05
31.0,4201624.67898111,1.726370447531238e-05
31.0,4329398.429602611,1.7746374302761616e-05
31.0,4461057.851266925,1.8244211776912152e-05
31.0,4596721.109398328,1.8757706289273754e-05
31.0,4736509.962897564,1.9287359872397368e-05
31.0,4880549.873421483,1.983368759602611e-05
31.0,5028970.117985923,2.0397217988288202e-05
31.0,5181903.904992893,2.0978493481497573e-05
31.0,5339488.493786224,2.1578070882078035e-05
31.0,5501865.317842974,2.2196521864099412e-05
31.0,5669180.111711151,2.2834433485902893e-05
31.0,5841583.041807666,2.349240872930269e-05
31.0,6019228.841193947,2.4171067060873218e-05
31.0,6202276.9484501565,2.4871045014870388e-05
31.0,6390891.650772627,2.559299679738148e-05
31.0,6585242.231422987,2.6337594911363155e-05
31.0,6785503.1216613,2.710553080228272e-05
31.0,6991854.057299567,2.7897515524161067e-05
31.0,7204480.240016103,2.871428042588315e-05
31.0,7423572.503575585,2.955657785772381e-05
31.0,7649327.485103951,3.0425181898115274e-05
31.0,7881947.80157184,3.132088910076114e-05
32.0,20304.105579112525,7.858517879280567e-08
32.0,20921.564757662312,8.17520046302813e-08
32.0,21557.801214319225,8.50351222439907e-08
32.0,22213.385976586545,8.843819956465904e-08
32.0,22888.907437232534,9.19649992401451e-08
32.0,23584.971882377795,9.561938109028286e-08
32.0,24302.20403564211,9.940530467241096e-08
32.0,25041.247618839076,1.0332683196039385e-07
32.0,25802.765929721798,1.0738813013947975e-07
32.0,26587.44243729809,1.1159347451897914e-07
32.0,27395.98139524963,1.1594725156425461e-07
32.0,28229.10847400547,1.204539620491041e-07
32.0,29087.571412037243,1.2511822432915117e-07
32.0,29972.140686960694,1.2994477773640407e-07
32.0,30883.610207045724,1.3493848609466038e-07
32.0,31822.798023755637,1.4010434135503636e-07
32.0,32790.54706595514,1.4544746735036593e-07
32.0,33787.72589644602,1.509731236668502e-07
32.0,34815.22949150942,1.5668670963081885e-07
32.0,35873.980044154516,1.625937684081091e-07
32.0,36964.92779179439,1.6869999121306888e-07
32.0,38089.05186909202,1.7501122162384163e-07
32.0,39247.36118674174,1.8153346000014692e-07
32.0,40440.89533697499,1.8827286799936505e-07
32.0,41670.72552660297,1.9523577318639258e-07
32.0,42937.95553843364,2.0242867373228965e-07
32.0,44243.72272192597,2.0985824319638605e-07
32.0,45589.19901397049,2.175313353861695e-07
32.0,46975.591990712455,2.2545498928884752e-07
32.0,48404.14595136139,2.3363643406816188e-07
32.0,49876.14303495996,2.4208309411968036e-07
32.0,51392.90437111453,2.508025941773923e-07
32.0,52955.79126571979,2.598027644641623e-07
32.0,54566.20642274216,2.690916458782569e-07
32.0,56225.5952031583,2.7867749520776826e-07
32.0,57935.446922178584,2.8856879036462577e-07
32.0,59697.2961859198,2.9877423562939093e-07
32.0,61512.724268726895,3.093027668980364e-07
32.0,63383.36053237992,3.2016355692140515e-07
32.0,65310.883888459684,3.3136602052812483e-07
32.0,67297.02430518476,3.429198198213932e-07
32.0,69343.56436007253,3.548348693401515e-07
32.0,71452.34083981719,3.671213411749777e-07
32.0,73625.246388821,3.797896700292012e-07
32.0,75864.23120785845,3.928505582157934e-07
32.0,78171.30480439769,4.063149805808477e-07
32.0,80548.53779615002,4.2019418934470335e-07
32.0,82998.06376946656,4.344997188522206e-07
32.0,85522.08119424972,4.492433902242378e-07
32.0,88122.8553970983,4.6443731590270815e-07
32.0,90802.72059445671,4.800939040829779e-07
32.0,93564.08198759372,4.962258630273173e-07
32.0,96409.4179212906,5.128462052549794e-07
32.0,99341.28210817614,5.299682516051111e-07
32.0,102362.30592070491,5.476056351701916e-07
32.0,105475.20075283584,5.65772305099118e-07
32.0,108682.76045353094,5.844825302706373e-07
32.0,111987.86383425782,6.037509028396355e-07
32.0,115393.47725274699,6.235923416605801e-07
32.0,118902.65727532245,6.440220955944517e-07
32.0,122518.55342019544,6.650557467076031e-07
32.0,126244.41098418315,6.86709213373057e-07
32.0,130083.57395538961,7.089987532871575e-07
32.0,134039.4880144627,7.319409664162635e-07
32.0,138115.70362712117,7.555527978907126e-07
32.0,142315.87923072715,7.798515408657378e-07
32.0,146643.78451776397,8.048548393698307e-07
32.0,151103.30381916664,8.305806911646705e-07
32.0,155698.439590541,8.570474506409453e-07
32.0,160433.3160044008,8.842738317772985e-07
32.0,165312.18265164687,9.122789111900795e-07
32.0,170339.41835561034,9.4108213130323e-07
32.0,175519.5351020827,9.70703303668834e-07
32.0,180857.1820888607,1.0011626124688748e-06
32.0,186357.14989843994,1.0324806182298967e-06
32.0,192024.3747976024,1.0646782617813982e-06
32.0,197863.94316775695,1.0977768684908893e-06
32.0,203881.09607000882,1.1317981528047984e-06
32.0,210081.23394905546,1.1667642231261106e-06
32.0,216469.9214801306,1.2026975870593675e-06
32.0,223052.8925633463,1.239621157049143e-06
32.0,229836.05546991638,1.277558256439985e-06
32.0,236825.49814487807,1.3165326259834985e-06
32.0,244027.49367107413,1.3565684308136917e-06
32.0,251448.5058992961,1.3976902679143741e-06
32.0,259095.19524964463,1.4399231740970126e-06
32.0,266974.4246893112,1.4832926345049943e-06
32.0,275093.2658921488,1.52782459166034e-06
32.0,283459.0055855576,1.5735454550662764e-06
32.0,292079.1520903832,1.6204821113731839e-06
32.0,300961.44205969735,1.6686619351189197e-06
32.0,310113.8474225078,1.7181128000470717e-06
32.0,319544.5825386313,1.7688630910085836e-06
32.0,329262.1115711494,1.8209417164471838e-06
32.0,339275.15608306514,1.8743781214697193e-06
32.0,349592.7028649784,1.9292023014981734e-06
32.0,360224.012000805,1.985444816501343e-06
32.0,371178.6251787792,2.0431368058004673e-06
32.0,382466.3742551976,2.102310003443465e-06
32.0,394097.39007859206,2.16299675414001e-06
32.0,406082.1115822506,2.2252300297512067e-06
32.0,418431.29515324626,2.289043446322352e-06
32.0,431156.0242863845,2.354471281653158e-06
32.0,444267.719531731,2.421548493393093e-06
32.0,457778.1487446508,2.490310737653296e-06
32.0,471699.43764755584,2.560794388125354e-06
32.0,486044.0807128421,2.6330365556986592e-06
32.0,500824.9523767815,2.7070751085712435e-06
32.0,516055.31859443587,2.7829486928524125e-06
32.0,531748.8487459618,2.8606967536727317e-06
32.0,547919.6279049927,2.9403595568294618e-06
32.0,564582.1694801095,3.0219782110376513e-06
32.0,581751.4282407447,3.105594690906327e-06
32.0,599442.8137392139,3.19125186084389e-06
32.0,617672.2041409144,3.2789935002110107e-06
32.0,636455.9604751127,3.3688643301970157e-06
32.0,655810.9413191029,3.460910043089984e-06
32.0,675754.5179289205,3.5551773348510284e-06
32.0,696304.5898301885,3.651713942168947e-06
32.0,717479.6008830902,3.750568685455405e-06
32.0,739298.5558358878,3.8517915195193705e-06
32.0,761781.0373818403,3.9554335939025835e-06
32.0,784947.2237348348,4.06154732504234e-06
32.0,808817.9067394998,4.170186482522195e-06
32.0,833414.5105320595,4.281406291656936e-06
32.0,858759.1107686729,4.395263554515227e-06
32.0,884874.4544385193,4.511816791216469e-06
32.0,911783.9802794099,4.631126402945015e-06
32.0,939511.839814249,4.7532548576325065e-06
32.0,968082.9190272276,4.8782668986863215e-06
32.0,997522.8606991995,5.006229776529081e-06
32.0,1027858.0874222909,5.137213502090358e-06
32.0,1059115.8253143958,5.271291120795748e-06
32.0,1091324.1284548428,5.40853900505938e-06
32.0,1124511.9040631661,5.5490371628278185e-06
32.0,1158708.938443572,5.6928695593640255e-06
32.0,1193945.9237183963,5.8401244492075335e-06
32.0,1230254.4853745378,5.990894715102569e-06
32.0,1267667.2106475986,6.145278210644452e-06
32.0,1306217.6777691934,6.30337810344462e-06
32.0,1345940.4861036951,6.4653032157436704e-06
32.0,1386871.287201451,6.631168359593412e-06
32.0,1429046.816796344,6.801094663967077e-06
32.0,1472504.9277764205,6.975209891427839e-06
32.0,1517284.6241571694,7.153648742276066e-06
32.0,1563426.096087954,7.33655314439369e-06
32.0,1610970.7559230002,7.524072527305361e-06
32.0,1659961.275389331,7.71636407926903e-06
32.0,1710441.6238849948,7.913592986496752e-06
32.0,1762457.1079419663,8.115932653883202e-06
32.0,1816054.411889134,8.323564906886617e-06
32.0,1871281.6397518737,8.536680174465607e-06
32.0,1928188.3584258116,8.755477653225417e-06
32.0,1986825.6421635232,8.980165453171114e-06
32.0,2047246.118414098,9.210960725703502e-06
32.0,2109504.0150567163,9.448089774724679e-06
32.0,2173655.2090706187,9.691788151948156e-06
32.0,2239757.2766851573,9.942300737725796e-06
32.0,2307869.54505494,1.0199881808915267e-05
32.0,2378053.145506448,1.0464795095509405e-05
32.0,2450371.068403909,1.0737313827931721e-05
32.0,2524888.219683663,1.1017720777068056e-05
32.0,2601671.479107792,1.130630828924603e-05
32.0,2680789.7602892546,1.1603378318492086e-05
32.0,2762314.072542424,1.190924245848306e-05
32.0,2846317.5846145423,1.2224221976666064e-05
32.0,2932875.690355279,1.2548647853044234e-05
32.0,3022066.076383333,1.2882860826112903e-05
32.0,3113968.7918108194,1.3227211448385896e-05
32.0,3208666.320088015,1.3582060153870617e-05
32.0,3306243.6530329376,1.3947777339739271e-05
32.0,3406788.3671122077,1.4324743464302126e-05
32.0,3510390.7020416544,1.4713349163222923e-05
32.0,3617143.641777213,1.5113995385728724e-05
32.0,3727142.997968799,1.5527093552364354e-05
32.0,3840487.495952048,1.595306573562588e-05
32.0,3957278.863355138,1.6392344864589148e-05
32.0,4077621.9214001764,1.6845374954429507e-05
32.0,4201624.67898111,1.7312611361512413e-05
32.0,4329398.429602611,1.7794521064530393e-05
32.0,4461057.851266925,1.829158297196708e-05
32.0,4596721.109398328,1.8804288255994396e-05
32.0,4736509.962897564,1.9333140712751783e-05
32.0,4880549.873421483,1.9878657148819517e-05
32.0,5028970.117985923,2.0441367793586165e-05
32.0,5181903.904992893,2.102181673711914e-05
32.0,5339488.493786224,2.162056239307879e-05
32.0,5501865.317842974,2.2238177986172675e-05
32.0,5669180.111711151,2.287525206361945e-05
32.0,5841583.041807666,2.3532389030089157e-05
32.0,6019228.841193947,2.4210209705596055e-05
32.0,6202276.9484501565,2.4909351905851124e-05
32.0,6390891.650772627,2.5630471044618435e-05
32.0,6585242.231422987,2.637424075767965e-05
32.0,6785503.1216613,2.7141353548062066e-05
32.0,6991854.057299567,2.7932521452266267e-05
32.0,7204480.240016103,2.8748476727296165e-05
32.0,7423572.503575585,2.9589972558376136e-05
32.0,7649327.485103951,3.0457783787319817e-05
32.0,7881947.80157184,3.1352707661595414e-05
33.0,20304.105579112525,7.925565784867448e-08
33.0,20921.564757662312,8.246803994609442e-08
33.0,21557.801214319225,8.579935235567181e-08
33.0,22213.385976586545,8.925337908856981e-08
33.0,22888.907437232534,9.28340015265854e-08
33.0,23584.971882377795,9.654520081525817e-08
33.0,24302.20403564211,1.0039106036435811e-07
33.0,25041.247618839076,1.0437576845892621e-07
33.0,25802.765929721798,1.0850362098355646e-07
33.0,26587.44243729809,1.1277902426220542e-07
33.0,27395.98139524963,1.1720649801525881e-07
33.0,28229.10847400547,1.2179067843514034e-07
33.0,29087.571412037243,1.2653632138118332e-07
33.0,29972.140686960694,1.314483056939789e-07
33.0,30883.610207045724,1.3653163662882672e-07
33.0,31822.798023755637,1.4179144940744044e-07
33.0,32790.54706595514,1.4723301288640555e-07
33.0,33787.72589644602,1.528617333404601e-07
33.0,34815.22949150942,1.5868315835799256e-07
33.0,35873.980044154516,1.6470298084574185e-07
33.0,36964.92779179439,1.7092704313904012e-07
33.0,38089.05186909202,1.7736134121350065e-07
33.0,39247.36118674174,1.840120289935033e-07
33.0,40440.89533697499,1.9088542275233755e-07
33.0,41670.72552660297,1.979880055983848e-07
33.0,42937.95553843364,2.053264320412705e-07
33.0,44243.72272192597,2.1290753263139793e-07
33.0,45589.19901397049,2.2073831866592837e-07
33.0,46975.591990712455,2.2882598695377185e-07
33.0,48404.14595136139,2.371779246317831e-07
33.0,49876.14303495996,2.4580171402399635e-07
33.0,51392.90437111453,2.547051375353468e-07
33.0,52955.79126571979,2.638961825709681e-07
33.0,54566.20642274216,2.7338304647198784e-07
33.0,56225.5952031583,2.8317414145826425e-07
