height_m,wet_radius_micron,concentration_m3
135.0,4191.512573054222,6.680203933899977e-09
135.0,4311.965351409081,6.947169241207184e-09
135.0,4435.879618083617,7.225592127195522e-09
135.0,4563.354846926009,7.51598021551158e-09
135.0,4694.493370394832,7.818863787932365e-09
135.0,4829.400461707808,8.134796812515411e-09
135.0,4968.1844193513025,8.464358021307576e-09
135.0,5110.956654018397,8.808152040248707e-09
135.0,5257.831778045323,9.166810574063373e-09
135.0,5408.927697418063,9.540993649101902e-09
135.0,5564.365706422964,9.931390917272165e-09
135.0,5724.270585017361,1.03387230243975e-08
135.0,5888.770698998387,1.0763743046543531e-08
135.0,6057.998103050325,1.1207237998081653e-08
135.0,6232.0886467533,1.1670030415497311e-08
135.0,6411.182083638353,1.2152980021212286e-08
135.0,6595.422183376479,1.2656985471970834e-08
135.0,6784.956847191664,1.3182986196643333e-08
135.0,6979.938226590587,1.3731964328630561e-08
135.0,7180.522845504302,1.4304946738407016e-08
135.0,7386.871725939914,1.4903007172128957e-08
135.0,7599.150517243181,1.5527268502652026e-08
135.0,7817.529629075764,1.617890509975973e-08
135.0,8042.18436821387,1.6859145326900384e-08
135.0,8273.295079278132,1.7569274172271786e-08
135.0,8511.047289507687,1.831063602268298e-08
135.0,8755.631857694669,1.9084637589268343e-08
135.0,9007.245127398679,1.9892750994834682e-08
135.0,9266.089084564212,2.0736517033396237e-08
135.0,9532.371519667606,2.161754861330043e-08
135.0,9806.306194523659,2.253753439628075e-08
135.0,10088.113013885795,2.3498242645798298e-08
135.0,10378.018201977571,2.4501525299164567e-08
135.0,10676.254484097224,2.554932227918698e-08
135.0,10983.061273441039,2.664366606245842e-08
135.0,11298.684863295532,2.7786686522938768e-08
135.0,11623.378624752686,2.8980616071174802e-08
135.0,11957.403210107024,3.022779511138703e-08
135.0,12301.02676209775,3.1530677840749656e-08
135.0,12654.525129163952,3.289183841753055e-08
135.0,13018.18208688565,3.4313977527374255e-08
135.0,13392.289565788473,3.579992937993665e-08
135.0,13777.147885694822,3.73526691713704e-08
135.0,14173.06599680965,3.897532105185171e-08
135.0,14580.361727734418,4.067116664150966e-08
135.0,14999.36204060828,4.244365414282042e-08
135.0,15430.403293581347,4.429640810285788e-08
135.0,15873.831510830732,4.623323988484324e-08
135.0,16330.002660336122,4.825815891531112e-08
135.0,16799.282939637873,5.037538478107067e-08
135.0,17282.04906980702,5.258936025911255e-08
135.0,17778.688597863213,5.4904765372927036e-08
135.0,18289.60020788326,5.732653258054851e-08
135.0,18815.194041050232,5.985986321333142e-08
135.0,19355.89202489974,6.251024530029871e-08
135.0,19912.12821202799,6.528347293132296e-08
135.0,20484.34912853337,6.818566733382708e-08
135.0,21073.01413247127,7.122329986280708e-08
135.0,21678.595782609984,7.440321713343551e-08
135.0,22301.580217783587,7.773266856022416e-08
135.0,22942.46754714649,8.121933660785199e-08
135.0,23601.772251642768,8.487137010761675e-08
135.0,24280.02359701269,8.869742105182445e-08
135.0,24977.76605866791,9.270668534845685e-08
135.0,25695.559758776486,9.690894810285411e-08
135.0,26433.980915908454,1.0131463409552167e-07
135.0,27193.62230760308,1.0593486424987956e-07
135.0,27975.09374622902,1.1078151903679173e-07
135.0,28779.022568519413,1.1586730995139623e-07
135.0,29606.054139174914,1.2120586043225788e-07
135.0,30456.852368938886,1.2681179788608918e-07
135.0,31332.100247560702,1.3270085885094487e-07
135.0,32232.500392075017,1.3889000980047501e-07
135.0,33158.77561083701,1.4539758669368353e-07
135.0,34111.66948376658,1.5224345715341435e-07
135.0,35091.946959267094,1.5944921017415358e-07
135.0,36100.39496829811,1.6703837960362169e-07
135.0,37137.82305609474,1.750367094389008e-07
135.0,38205.064032041075,1.834724714093294e-07
135.0,39302.97463821905,1.9237684865680815e-07
135.0,40432.43623716979,2.017844039788526e-07
135.0,41594.355519419245,2.1173365770113177e-07
135.0,42789.66523133621,2.2226780978878708e-07
135.0,44019.32492390705,2.3343565489524886e-07
135.0,45284.32172302823,2.2744079199962977e-06
135.0,46585.671121934916,2.499261704890812e-06
135.0,47924.41779640185,2.6292038965496646e-06
135.0,49301.63644337092,2.722346425678393e-06
135.0,50718.43264367862,2.795751785665036e-06
135.0,52175.943749575934,2.856831895161302e-06
135.0,53675.339797753266,2.9094961349710847e-06
135.0,55217.824448603154,2.956067398836857e-06
135.0,56804.63595247478,2.998042928730712e-06
135.0,58437.04814369626,3.036446867836572e-06
135.0,60116.37146316221,3.0720123391058943e-06
135.0,61843.95401030797,3.1052834022538874e-06
135.0,63621.18262531452,3.136675849306504e-06
135.0,65449.484002413075,3.1665153293734375e-06
135.0,67330.32583518319,3.1950622664420795e-06
135.0,69265.21799476368,3.2225287187550357e-06
135.0,71255.71374192179,3.2490901263869428e-06
135.0,73303.41097395438,3.274893706717784e-06
135.0,75409.95350742144,3.300064587531973e-06
135.0,77577.0323977421,3.3247103747453346e-06
135.0,79806.38729671211,3.3489246125827855e-06
135.0,82099.80784903273,3.372789444867871e-06
135.0,84459.13512897215,3.3963776897193652e-06
135.0,86886.26311831274,3.4197544767493064e-06
135.0,89383.1402267705,3.442978553412875e-06
135.0,91951.77085610703,3.4661033377227964e-06
135.0,94594.21700919032,3.489177774352281e-06
135.0,97312.5999452951,3.512247036636376e-06
135.0,100109.10188297252,3.5353531065623405e-06
135.0,102985.96775185551,3.5585352572995615e-06
135.0,105945.5069948061,3.581830457145874e-06
135.0,108990.09542185199,3.6052737097157054e-06
135.0,112122.17711740013,3.6288983418406958e-06
135.0,115344.26640225828,3.6527362484846854e-06
135.0,118658.94985204001,3.6768181019027305e-06
135.0,122068.8883735731,3.701173530995618e-06
135.0,125576.81934097844,3.725831275612639e-06
135.0,129185.55879313398,3.7508193196993778e-06
135.0,132898.00369428794,3.776165006475569e-06
135.0,136717.1342596358,3.8018951382885324e-06
135.0,140646.01634772823,3.828036063324344e-06
135.0,144687.8039216307,3.8546137509950575e-06
135.0,148845.74158080938,3.881653857552417e-06
135.0,153123.16716577747,3.909181783214318e-06
135.0,157523.51443759148,3.937222721907736e-06
135.0,162050.31583434917,3.965801704578669e-06
135.0,166707.2053069021,3.994943636867681e-06
135.0,171497.92123605844,4.0246733318631415e-06
135.0,176426.3094336187,4.0550155385443995e-06
135.0,181496.32622965277,4.085994966446234e-06
135.0,186712.04164849766,4.117636307019223e-06
135.0,192077.64267602406,4.149964252109483e-06
135.0,197597.43662079566,4.1830035099317485e-06
135.0,203275.8545718193,4.216778818867489e-06
135.0,209117.45495566164,4.2513149593999995e-06
135.0,215126.92719578705,4.2866367644569435e-06
135.0,221309.09547705596,4.322769128407497e-06
135.0,227668.92261840406,4.359737014951225e-06
135.0,234211.51405681195,4.397565464099993e-06
135.0,240942.12194576403,4.436279598445521e-06
135.0,247866.1493714851,4.475904628889816e-06
135.0,254989.15469034077,4.5164658599975115e-06
135.0,262316.85599088285,4.55798869511152e-06
135.0,269855.13568412233,4.600498641375331e-06
135.0,277610.04522571387,4.644021314770087e-06
135.0,285587.8099738437,4.68858244528299e-06
135.0,293794.83418671926,4.734207882303891e-06
135.0,302237.70616367453,4.780923600332817e-06
135.0,310923.20353401557,4.828755705076376e-06
135.0,319858.29869785404,4.877730440000018e-06
135.0,329050.1644232955,4.9278741933898306e-06
135.0,338506.17960447574,4.979213505973873e-06
135.0,348233.93518506706,5.0317750791373555e-06
135.0,358241.24025201146,5.085585783766612e-06
135.0,368536.1283043695,5.140672669740546e-06
135.0,379126.8637023207,5.197062976085604e-06
135.0,390021.9483014903,5.2547841418044035e-06
135.0,401230.1282779271,5.313863817377423e-06
135.0,412760.40114921564,5.374329876939618e-06
135.0,424622.02299735433,5.436210431117105e-06
135.0,436824.51589920005,5.499533840520388e-06
135.0,449377.6755704435,5.564328729869824e-06
135.0,462291.5792292521,5.630624002741504e-06
135.0,475576.59368589305,5.698448856907675e-06
135.0,489243.38366483,5.767832800250698e-06
135.0,503302.92036597367,5.838805667225171e-06
135.0,517766.49027196097,5.911397635841489e-06
135.0,532645.7042085319,5.985639245147259e-06
135.0,547952.5066652752,6.061561413177638e-06
135.0,563699.1853842291,6.13919545535042e-06
135.0,579898.3812240314,6.218573103279815e-06
135.0,596563.0983075403,6.2997265239851355e-06
135.0,613706.7144610675,6.382688339471148e-06
135.0,631342.9919536107,6.4674916466584e-06
135.0,649486.0885446984,6.5541700376444865e-06
135.0,668150.5688497239,6.642757620278226e-06
135.0,687351.4160318865,6.7332890390313895e-06
135.0,707104.043830127,6.8257994961577885e-06
135.0,727424.3089327151,6.920324773131195e-06
135.0,748328.5237064194,7.0169012523621705e-06
135.0,769833.4692914794,7.115565939200534e-06
135.0,791956.4090728932,7.216356484242085e-06
135.0,814715.1025388314,7.319311205974987e-06
135.0,838127.8195373056,7.424469113818681e-06
136.0,2983.4372143340365,4.21243946775001e-09
136.0,3069.1731617397604,4.37447137079295e-09
136.0,3157.3729292796043,4.543319905914388e-09
136.0,3248.107320506067,4.719285957597864e-09
136.0,3341.449173674988,4.902683809763714e-09
136.0,3437.4734202174286,5.093841739460076e-09
136.0,3536.257144891897,5.29310263765548e-09
136.0,3637.8796476651773,5.50082465849545e-09
136.0,3742.422507371443,5.717381898460173e-09
136.0,3849.9696472007686,5.943165106939393e-09
136.0,3960.6074020696014,6.17858242982444e-09
136.0,4074.424587927276,6.424060187805634e-09
136.0,4191.512573054222,6.680043691157607e-09
136.0,4311.965351409081,6.946998092894596e-09
136.0,4435.879618083617,7.225409282283802e-09
136.0,4563.354846926009,7.51578482081785e-09
136.0,4694.493370394832,7.818654922867272e-09
136.0,4829.400461707808,8.134573483362239e-09
136.0,4968.1844193513025,8.464119154989426e-09
136.0,5110.956654018397,8.80789647753613e-09
136.0,5257.831778045323,9.166537062170253e-09
136.0,5408.927697418063,9.540700833612185e-09
136.0,5564.365706422964,9.931077333334657e-09
136.0,5724.270585017361,1.0338387087119354e-08
136.0,5888.770698998387,1.0763383040506886e-08
136.0,6057.998103050325,1.120685206589961e-08
136.0,6232.0886467533,1.1669616545317778e-08
136.0,6411.182083638353,1.2152536033068566e-08
136.0,6595.422183376479,1.2656509002867934e-08
136.0,6784.956847191664,1.318247468425763e-08
136.0,6979.938226590587,1.373141499348791e-08
136.0,7180.522845504302,1.4304356564390731e-08
136.0,7386.871725939914,1.4902372885153565e-08
136.0,7599.150517243181,1.5526586547321805e-08
136.0,7817.529629075764,1.6178171613812146e-08
136.0,8042.18436821387,1.6858356113213284e-08
136.0,8273.295079278132,1.7568424668189933e-08
136.0,8511.047289507687,1.830972126639347e-08
136.0,8755.631857694669,1.9083652182924893e-08
136.0,9007.245127398679,1.9891689064099103e-08
136.0,9266.089084564212,2.073537218302797e-08
136.0,9532.371519667606,2.1616313878385177e-08
136.0,9806.306194523659,2.253620218864358e-08
136.0,10088.113013885795,2.3496804695094704e-08
136.0,10378.018201977571,2.4499972588087192e-08
136.0,10676.254484097224,2.554764497215934e-08
136.0,10983.061273441039,2.6641853427116e-08
136.0,11298.684863295532,2.7784726843614536e-08
136.0,11623.378624752686,2.8978496553515725e-08
136.0,11957.403210107024,3.0225501777121473e-08
136.0,12301.02676209775,3.152819541150859e-08
136.0,12654.525129163952,3.288915018649233e-08
136.0,13018.18208688565,3.4311065217347476e-08
136.0,13392.289565788473,3.5796772986324815e-08
136.0,13777.147885694822,3.7349246788263814e-08
136.0,14173.06599680965,3.897160867926549e-08
136.0,14580.361727734418,4.066713797152914e-08
136.0,14999.36204060828,4.243928032211784e-08
136.0,15430.403293581347,4.4291657468706254e-08
136.0,15873.831510830732,4.622807767135606e-08
136.0,16330.002660336122,4.825254692619152e-08
136.0,16799.282939637873,5.036928102462023e-08
136.0,17282.04906980702,5.2582718540649726e-08
136.0,17778.688597863213,5.4897534839053715e-08
136.0,18289.60020788326,5.731865720888133e-08
136.0,18815.194041050232,5.985128124034377e-08
136.0,19355.89202489974,6.250088857879547e-08
136.0,19912.12821202799,6.527326620772806e-08
136.0,20484.34912853337,6.817452743389761e-08
136.0,21073.01413247127,7.121113477251748e-08
136.0,21678.595782609984,7.438992495955649e-08
136.0,22301.580217783587,7.771813635247708e-08
136.0,22942.46754714649,8.120343902133371e-08
136.0,23601.772251642768,8.485396788038049e-08
136.0,24280.02359701269,8.867835926786248e-08
136.0,24977.76605866791,9.26857914507291e-08
136.0,25695.559758776486,9.688602961413007e-08
136.0,26433.980915908454,1.0128947599640451e-07
136.0,27193.62230760308,1.0590722595296443e-07
136.0,27975.09374622902,1.1075113088301854e-07
136.0,28779.022568519413,1.158338691385301e-07
136.0,29606.054139174914,1.2116902626512537e-07
136.0,30456.852368938886,1.2677118621251067e-07
136.0,31332.100247560702,1.3265603551446962e-07
136.0,32232.500392075017,1.3884048289877188e-07
136.0,33158.77561083701,1.453427973765603e-07
136.0,34111.66948376658,1.5218276862248958e-07
136.0,35091.946959267094,1.5938189445086482e-07
136.0,36100.39496829811,1.6696360150461148e-07
136.0,37137.82305609474,1.749535070246142e-07
136.0,38205.064032041075,1.8337973193382873e-07
136.0,39302.97463821905,1.922732787150982e-07
136.0,40432.43623716979,2.0166849207815008e-07
136.0,41594.355519419245,2.1160362680490893e-07
136.0,42789.66523133621,2.221215563855552e-07
136.0,44019.32492390705,2.3327066964471676e-07
136.0,45284.32172302823,2.290719757252378e-06
136.0,46585.671121934916,2.515503300669655e-06
136.0,47924.41779640185,2.6453269487479142e-06
136.0,49301.63644337092,2.7383607221725956e-06
136.0,50718.43264367862,2.811669805976861e-06
136.0,52175.943749575934,2.8726642402493427e-06
136.0,53675.339797753266,2.9252513969897182e-06
136.0,55217.824448603154,2.9717525490023884e-06
136.0,56804.63595247478,3.0136636869943424e-06
136.0,58437.04814369626,3.0520079887244545e-06
136.0,60116.37146316221,3.0875178241570915e-06
136.0,61843.95401030797,3.120736657790526e-06
136.0,63621.18262531452,3.1520798049125385e-06
136.0,65449.484002413075,3.181872528187372e-06
136.0,67330.32583518319,3.210374935038351e-06
136.0,69265.21799476368,3.237798822046146e-06
136.0,71255.71374192179,3.2643194113746643e-06
136.0,73303.41097395438,3.290083737826001e-06
136.0,75409.95350742144,3.3152167754999726e-06
136.0,77577.0323977421,3.3398260005342695e-06
136.0,79806.38729671211,3.3640048473771175e-06
136.0,82099.80784903273,3.3878353669873153e-06
136.0,84459.13512897215,3.411390299063871e-06
136.0,86886.26311831274,3.434734707257497e-06
136.0,89383.1402267705,3.457927283908166e-06
136.0,91951.77085610703,3.4810214014417614e-06
136.0,94594.21700919032,3.504065967388843e-06
136.0,97312.5999452951,3.527106125488312e-06
136.0,100109.10188297252,3.5501838349302e-06
136.0,102985.96775185551,3.573338352259163e-06
136.0,105945.5069948061,3.596606634792905e-06
136.0,108990.09542185199,3.620023680362559e-06
136.0,112122.17711740013,3.64362281483108e-06
136.0,115344.26640225828,3.66743593667943e-06
136.0,118658.94985204001,3.691493725880528e-06
136.0,122068.8883735731,3.7158258230042676e-06
136.0,125576.81934097844,3.7404609832996612e-06
136.0,129185.55879313398,3.7654272096452798e-06
136.0,132898.00369428794,3.7907518675482935e-06
136.0,136717.1342596358,3.816461784833684e-06
136.0,140646.01634772823,3.842583338202468e-06
136.0,144687.8039216307,3.869142528474356e-06
136.0,148845.74158080938,3.896165046062994e-06
136.0,153123.16716577747,3.923676327967977e-06
136.0,157523.51443759148,3.951701607385686e-06
136.0,162050.31583434917,3.98026595688818e-06
136.0,166707.2053069021,4.009394325967536e-06
136.0,171497.92123605844,4.039111573656899e-06
136.0,176426.3094336187,4.069442496839817e-06
136.0,181496.32622965277,4.1004118547786255e-06
136.0,186712.04164849766,4.132044390336365e-06
136.0,192077.64267602406,4.16436484831545e-06
136.0,197597.43662079566,4.19739799128707e-06
136.0,203275.8545718193,4.231168613243164e-06
136.0,209117.45495566164,4.265701551383226e-06
136.0,215126.92719578705,4.301021696306674e-06
136.0,221309.09547705596,4.337154000858493e-06
136.0,227668.92261840406,4.374123487865773e-06
136.0,234211.51405681195,4.411955256967106e-06
136.0,240942.12194576403,4.450674490728043e-06
136.0,247866.1493714851,4.4903064602206395e-06
136.0,254989.15469034077,4.530876530226766e-06
136.0,262316.85599088285,4.572410164207396e-06
136.0,269855.13568412233,4.614932929181952e-06
136.0,277610.04522571387,4.658470500626525e-06
136.0,285587.8099738437,4.703048667508261e-06
136.0,293794.83418671926,4.7486933375534215e-06
136.0,302237.70616367453,4.795430542832554e-06
136.0,310923.20353401557,4.843286445741163e-06
136.0,319858.29869785404,4.892287345443491e-06
136.0,329050.1644232955,4.942459684833441e-06
136.0,338506.17960447574,4.993830058063002e-06
136.0,348233.93518506706,5.046425218672864e-06
136.0,358241.24025201146,5.100272088360195e-06
136.0,368536.1283043695,5.155397766402586e-06
136.0,379126.8637023207,5.211829539754059e-06
136.0,390021.9483014903,5.269594893823378e-06
136.0,401230.1282779271,5.328721523933889e-06
136.0,412760.40114921564,5.389237347466534e-06
136.0,424622.02299735433,5.451170516671032e-06
136.0,436824.51589920005,5.5145494321413e-06
136.0,449377.6755704435,5.579402756930469e-06
136.0,462291.5792292521,5.645759431293314e-06
136.0,475576.59368589305,5.713648688029708e-06
136.0,489243.38366483,5.783100068407643e-06
136.0,503302.92036597367,5.8541434386400035e-06
136.0,517766.49027196097,5.926809006887694e-06
136.0,532645.7042085319,6.001127340765216e-06
136.0,547952.5066652752,6.077129385319035e-06
136.0,563699.1853842291,6.154846481454165e-06
136.0,579898.3812240314,6.234310384782336e-06
136.0,596563.0983075403,6.315553284867454e-06
136.0,613706.7144610675,6.398607824844648e-06
136.0,631342.9919536107,6.483507121390706e-06
136.0,649486.0885446984,6.570284785026417e-06
136.0,668150.5688497239,6.6589749407324305e-06
136.0,687351.4160318865,6.7496122488628006e-06
136.0,707104.043830127,6.842231926345689e-06
136.0,727424.3089327151,6.936869768162323e-06
136.0,748328.5237064194,7.033562169103977e-06
136.0,769833.4692914794,7.132346145813294e-06
136.0,791956.4090728932,7.233259359128273e-06
136.0,814715.1025388314,7.336340136763817e-06
136.0,838127.8195373056,7.441627496383285e-06
137.0,2983.4372143340365,4.2123658524405665e-09
137.0,3069.1731617397604,4.3743929521955734e-09
137.0,3157.3729292796043,4.543236357969496e-09
137.0,3248.107320506067,4.719196930414188e-09
137.0,3341.449173674988,4.902588927722825e-09
137.0,3437.4734202174286,5.0937405991588905e-09
137.0,3536.257144891897,5.292994805672209e-09
137.0,3637.8796476651773,5.500709668963138e-09
137.0,3742.422507371443,5.7172592504304804e-09
137.0,3849.9696472007686,5.9430342615176984e-09
137.0,3960.6074020696014,6.178442807055522e-09
137.0,4074.424587927276,6.423911163287313e-09
137.0,4191.512573054222,6.679884592357564e-09
137.0,4311.965351409081,6.946828195143279e-09
137.0,4435.879618083617,7.225227804413739e-09
137.0,4563.354846926009,7.515590920416931e-09
137.0,4694.493370394832,7.818447691110432e-09
137.0,4829.400461707808,8.13435193938254e-09
137.0,4968.1844193513025,8.463882239745905e-09
137.0,5110.956654018397,8.807643047131597e-09
137.0,5257.831778045323,9.166265880567679e-09
137.0,5408.927697418063,9.540410564693384e-09
137.0,5564.365706422964,9.930766532239386e-09
137.0,5724.270585017361,1.0338054190797107e-08
137.0,5888.770698998387,1.076302635740657e-08
137.0,6057.998103050325,1.1206469764715424e-08
137.0,6232.0886467533,1.1669206642700886e-08
137.0,6411.182083638353,1.2152096380205682e-08
137.0,6595.422183376479,1.2656037270817526e-08
137.0,6784.956847191664,1.3181968347923695e-08
137.0,6979.938226590587,1.373087131409878e-08
137.0,7180.522845504302,1.4303772570337085e-08
137.0,7386.871725939914,1.490174535102454e-08
137.0,7599.150517243181,1.5525911970961578e-08
137.0,7817.529629075764,1.61774461912004e-08
137.0,8042.18436821387,1.6857575710953056e-08
137.0,8273.295079278132,1.7567584793362622e-08
137.0,8511.047289507687,1.830881703351531e-08
137.0,8755.631857694669,1.9082678277711266e-08
137.0,9007.245127398679,1.9890639703710168e-08
137.0,9266.089084564212,2.0734241072434297e-08
137.0,9532.371519667606,2.1615094162451736e-08
137.0,9806.306194523659,2.2534886399485983e-08
137.0,10088.113013885795,2.3495384694211504e-08
137.0,10378.018201977571,2.449843950271547e-08
137.0,10676.254484097224,2.55459891252387e-08
137.0,10983.061273441039,2.6640064260172797e-08
137.0,11298.684863295532,2.7782792831801784e-08
137.0,11623.378624752686,2.897640511194807e-08
137.0,11957.403210107024,3.022323915754871e-08
137.0,12301.02676209775,3.152574658825044e-08
137.0,12654.525129163952,3.2886498730427104e-08
137.0,13018.18208688565,3.430819315660137e-08
137.0,13392.289565788473,3.579366065213304e-08
137.0,13777.147885694822,3.734587264428695e-08
137.0,14173.06599680965,3.8967949132419945e-08
137.0,14580.361727734418,4.066316716213929e-08
137.0,14999.36204060828,4.2434969890908416e-08
137.0,15430.403293581347,4.428697629781694e-08
137.0,15873.831510830732,4.6222991596185196e-08
137.0,16330.002660336122,4.824701841441957e-08
137.0,16799.282939637873,5.036326881826883e-08
137.0,17282.04906980702,5.257617725642176e-08
137.0,17778.688597863213,5.489041452152306e-08
137.0,18289.60020788326,5.731090283028522e-08
137.0,18815.194041050232,5.984283213979572e-08
137.0,19355.89202489974,6.249167783262924e-08
137.0,19912.12821202799,6.52632199213839e-08
137.0,20484.34912853337,6.816356394422622e-08
137.0,21073.01413247127,7.119916374756363e-08
137.0,21678.595782609984,7.437684638071331e-08
137.0,22301.580217783587,7.770383936133748e-08
137.0,22942.46754714649,8.118780061045851e-08
137.0,23601.772251642768,8.483685140348974e-08
137.0,24280.02359701269,8.865961274046566e-08
137.0,24977.76605866791,9.266524560673778e-08
137.0,25695.559758776486,9.686349567734651e-08
137.0,26433.980915908454,1.0126474311758525e-07
137.0,27193.62230760308,1.0588005825309767e-07
137.0,27975.09374622902,1.1072126403090903e-07
137.0,28779.022568519413,1.1580100637517779e-07
137.0,29606.054139174914,1.211328337677229e-07
137.0,30456.852368938886,1.267312876660061e-07
137.0,31332.100247560702,1.3261200572691443e-07
137.0,32232.500392075017,1.3879184025582125e-07
137.0,33158.77561083701,1.4528899487756788e-07
137.0,34111.66948376658,1.521231831712003e-07
137.0,35091.946959267094,1.5931581398195233e-07
137.0,36100.39496829811,1.6689020940439245e-07
137.0,37137.82305609474,1.7487186313799407e-07
137.0,38205.064032041075,1.832887492211765e-07
137.0,39302.97463821905,1.921716943051123e-07
137.0,40432.43623716979,2.0155483101332404e-07
137.0,41594.355519419245,2.1147615612942276e-07
137.0,42789.66523133621,2.2197822627596228e-07
137.0,44019.32492390705,2.33109036859047e-07
137.0,45284.32172302823,2.3069023099733867e-06
137.0,46585.671121934916,2.531610303175096e-06
137.0,47924.41779640185,2.6613148098381273e-06
137.0,49301.63644337092,2.7542401641097202e-06
137.0,50718.43264367862,2.8274535808777076e-06
137.0,52175.943749575934,2.888363031110589e-06
137.0,53675.339797753266,2.9408738101154287e-06
137.0,55217.824448603154,2.9873055431879342e-06
137.0,56804.63595247478,3.029152959341899e-06
137.0,58437.04814369626,3.067438267371465e-06
137.0,60116.37146316221,3.1028930837884564e-06
137.0,61843.95401030797,3.136060278782609e-06
137.0,63621.18262531452,3.1673546923869762e-06
137.0,65449.484002413075,3.1971012024920196e-06
137.0,67330.32583518319,3.2255596016281787e-06
137.0,69265.21799476368,3.2529414262950694e-06
137.0,71255.71374192179,3.279421682197063e-06
137.0,73303.41097395438,3.3051472228665015e-06
137.0,75409.95350742144,3.330242869883544e-06
137.0,77577.0323977421,3.3548159706358873e-06
137.0,79806.38729671211,3.378959850695674e-06
137.0,82099.80784903273,3.4027564689403128e-06
137.0,84459.13512897215,3.426278487325328e-06
137.0,86886.26311831274,3.4495909041190187e-06
137.0,89383.1402267705,3.472752357036591e-06
137.0,91951.77085610703,3.4958161733271493e-06
137.0,94594.21700919032,3.518831223715566e-06
137.0,97312.5999452951,3.541842622614969e-06
137.0,100109.10188297252,3.5648923066277655e-06
137.0,102985.96775185551,3.5880195158279315e-06
137.0,105945.5069948061,3.6112611966562344e-06
137.0,108990.09542185199,3.634652341217034e-06
137.0,112122.17711740013,3.6582262744183146e-06
137.0,115344.26640225828,3.682014898232521e-06
137.0,118658.94985204001,3.7060489002886393e-06
137.0,122068.8883735731,3.730357932730694e-06
137.0,125576.81934097844,3.7549707660819776e-06
137.0,129185.55879313398,3.7799154220007325e-06
137.0,132898.00369428794,3.805219288102804e-06
137.0,136717.1342596358,3.830909217488924e-06
137.0,140646.01634772823,3.8570116151522076e-06
137.0,144687.8039216307,3.883552513078349e-06
137.0,148845.74158080938,3.910557635584446e-06
137.0,153123.16716577747,3.938052456178541e-06
137.0,157523.51443759148,3.966062247040274e-06
137.0,162050.31583434917,3.994612122070602e-06
137.0,166707.2053069021,4.023727074306754e-06
137.0,171497.92123605844,4.0534320084128465e-06
137.0,176426.3094336187,4.083751768857098e-06
137.0,181496.32622965277,4.114711164305842e-06
137.0,186712.04164849766,4.1463349887085895e-06
137.0,192077.64267602406,4.178648039497189e-06
137.0,197597.43662079566,4.211675133273077e-06
137.0,203275.8545718193,4.2454411193145565e-06
137.0,209117.45495566164,4.279970891216682e-06
137.0,215126.92719578705,4.315289396934794e-06
137.0,221309.09547705596,4.351421647479893e-06
137.0,227668.92261840406,4.388392724504023e-06
137.0,234211.51405681195,4.4262277869782365e-06
137.0,240942.12194576403,4.464952077156997e-06
137.0,247866.1493714851,4.504590926007725e-06
137.0,254989.15469034077,4.545169758265994e-06
137.0,262316.85599088285,4.586714097259189e-06
137.0,269855.13568412233,4.629249569643615e-06
137.0,277610.04522571387,4.672801910164445e-06
137.0,285587.8099738437,4.717396966556649e-06
137.0,293794.83418671926,4.763060704684978e-06
137.0,302237.70616367453,4.809819214007143e-06
137.0,310923.20353401557,4.857698713439097e-06
137.0,319858.29869785404,4.906725557690556e-06
137.0,329050.1644232955,4.956926244125253e-06
137.0,338506.17960447574,5.0083274201965946e-06
137.0,348233.93518506706,5.060955891493761e-06
137.0,358241.24025201146,5.114838630433352e-06
137.0,368536.1283043695,5.1700027856157835e-06
137.0,379126.8637023207,5.2264756918623285e-06
137.0,390021.9483014903,5.284284880942987e-06
137.0,401230.1282779271,5.3434580929943826e-06
137.0,412760.40114921564,5.404023288629051e-06
137.0,424622.02299735433,5.466008661720958e-06
137.0,436824.51589920005,5.529442652862943e-06
137.0,449377.6755704435,5.594353963471132e-06
137.0,462291.5792292521,5.660771570523695e-06
137.0,475576.59368589305,5.728724741907172e-06
137.0,489243.38366483,5.798243052348357e-06
137.0,503302.92036597367,5.869356399905512e-06
137.0,517766.49027196097,5.942095022990895e-06
137.0,532645.7042085319,6.0164895179002934e-06
137.0,547952.5066652752,6.092570856819247e-06
137.0,563699.1853842291,6.170370406280969e-06
137.0,579898.3812240314,6.249919946048693e-06
137.0,596563.0983075403,6.3312516883977895e-06
137.0,613706.7144610675,6.4143982977733386e-06
137.0,631342.9919536107,6.4993929108005045e-06
137.0,649486.0885446984,6.586269156627876e-06
137.0,668150.5688497239,6.675061177584831e-06
137.0,687351.4160318865,6.765803650136797e-06
137.0,707104.043830127,6.858531806127457e-06
137.0,727424.3089327151,6.953281454298646e-06
137.0,748328.5237064194,7.050089002087382e-06
137.0,769833.4692914794,7.148991477705974e-06
137.0,791956.4090728932,7.250026552523168e-06
137.0,814715.1025388314,7.353232563780838e-06
137.0,838127.8195373056,7.458648537698116e-06
138.0,2983.4372143340365,4.212292615871094e-09
138.0,3069.1731617397604,4.374314948001481e-09
138.0,3157.3729292796043,4.543153263410056e-09
138.0,3248.107320506067,4.719108399223336e-09
138.0,3341.449173674988,4.9024945882418546e-09
138.0,3437.4734202174286,5.093640052309691e-09
138.0,3536.257144891897,5.2928876227568044e-09
138.0,3637.8796476651773,5.500595389273909e-09
138.0,3742.422507371443,5.717137378654003e-09
