height_m,radius_micron,concentration_m3
0.0,0.27642759465520295,1.0615391400812697e-06
0.0,0.28483391203073327,1.0943979399736655e-06
0.0,0.29349587020763246,1.1282566175908442e-06
0.0,0.30242124336529513,1.1631455620361116e-06
0.0,0.31161804210024846,1.1990960870475814e-06
0.0,0.3210945206157292,1.2361404591047587e-06
0.0,0.3308591841298996,1.2743119263899927e-06
0.0,0.3409207965093517,1.313644748631044e-06
0.0,0.3512883881347496,1.3541742278512434e-06
0.0,0.361971264005672,1.3959367400551627e-06
0.0,0.37297901209192574,1.438969767877978e-06
0.0,0.384321511938829,1.483311934227999e-06
0.0,0.3960089435341849,1.5290030369525564e-06
0.0,0.4080517964449051,1.5760840845581861e-06
0.0,0.4204608792314835,1.6245973330175108e-06
0.0,0.43324732914876873,1.6745863236954304e-06
0.0,0.44642262214174283,1.7260959224291076e-06
0.0,0.45999858314527753,1.7791723597964444e-06
0.0,0.473987396697111,1.8338632726094793e-06
0.0,0.4884016178735723,1.8902177466697307e-06
0.0,0.503254183557866,1.9482863608240764e-06
0.0,0.5185584240510326,2.0081212323604958e-06
0.0,0.5343280750360042,2.0697760637845958e-06
0.0,0.5505772899054948,2.1333061910187957e-06
0.0,0.5673206524647862,2.198768633067501e-06
0.0,0.5845731900208162,2.2662221431928253e-06
0.0,0.6023503868693099,2.3357272616467313e-06
0.0,0.6206681981920643,2.407346370007012e-06
0.0,0.6395430643768568,2.4811437471658468e-06
0.0,0.6589919257728292,2.5571856270211804e-06
0.0,0.6790322378945917,2.635540257922664e-06
0.0,0.6996819870886924,2.7162779639256176e-06
0.0,0.7209597066765133,2.7994712079078684e-06
0.0,0.7428844935880791,2.8851946566062367e-06
0.0,0.7654760255017107,2.9735252476308826e-06
0.0,0.7887545785049059,3.064542258517912e-06
0.0,0.812741045292295,3.158327377881869e-06
0.0,0.8374569539170081,3.254964778732388e-06
0.0,0.8629244871122824,3.354541194020315e-06
0.0,0.8891665022006484,3.457145994481779e-06
0.0,0.9162065516085671,3.562871268849173e-06
0.0,0.9440689040049284,3.67181190650205e-06
0.0,0.9727785660823829,3.784065682631207e-06
0.0,1.0023613050010562,3.899733345993046e-06
0.0,1.0328436715147895,4.0189187093326304e-06
0.0,1.0642530238006607,4.141728742556614e-06
0.0,1.0966175520131762,4.2682736687399486e-06
0.0,1.129966303585169,4.398667063052091e-06
0.0,1.1643292092981097,4.533025954691762e-06
0.0,1.1997371101452328,4.67147093192201e-06
0.0,1.2362217850115826,4.81412625029907e-06
0.0,1.2738159791958292,4.9611199441930915e-06
0.0,1.312553433799443,5.112583941700117e-06
0.0,1.3524689160096144,5.2686541830487175e-06
0.0,1.3935982503030937,5.429470742607675e-06
0.0,1.435978350598956,5.595177954603938e-06
0.0,1.4796472533891505,5.765924542663979e-06
0.0,1.5246441518765668,5.94186375329446e-06
0.0,1.5710094311512615,6.1231534934224745e-06
0.0,1.6187847044364108,6.309956472118326e-06
0.0,1.668012850436524,6.502440346628335e-06
0.0,1.7187380518214372,6.7007778728488054e-06
0.0,1.7710058348806264,6.90514706037582e-06
0.0,1.8248631103834299,7.11573133227043e-06
0.0,1.8803582156818535,7.332719689682528e-06
0.0,1.937540958093746,7.556306881480868e-06
0.0,1.996462659605279,7.786693579041989e-06
0.0,2.0571762029328586,8.024086556354457e-06
