height_m,bin_index,r_wet_m,number_concentration_m3
1.0,173,3.0035492560202924e-05,1113.8041940269713
1.0,174,3.094944811560202e-05,970.0910442098815
1.0,175,3.189119868562947e-05,843.3450425141732
1.0,176,3.28615895011406e-05,731.7913170341609
1.0,177,3.386149149772514e-05,633.8089426748056
1.0,178,3.4891802097387744e-05,547.9218600596053
1.0,179,3.595344601399939e-05,472.789743987
1.0,180,3.704737608324244e-05,407.19892328034314
1.0,181,3.817457411779583e-05,350.0534395464819
1.0,182,3.933605178852638e-05,300.3663187568238
1.0,183,4.053285153247617e-05,257.25111679983644
1.0,184,4.176604748846648e-05,219.91378831422202
1.0,185,4.3036746461148765e-05,187.64491724827735
1.0,186,4.4346088914377514e-05,159.81233773765476
1.0,187,4.569524999478896e-05,135.85416505748566
1.0,188,4.7085440586510174e-05,115.27224857805095
1.0,189,4.851790839794101e-05,97.62605180886027
1.0,190,4.9993939081585965e-05,82.52695871546835
1.0,191,5.1514857387942e-05,69.63300048808887
1.0,192,5.308202835447572e-05,58.64399277280923
1.0,193,5.469685853075879e-05,49.29706998269078
1.0,194,5.636079724086e-05,41.36260062006379
1.0,195,5.807533788413024e-05,34.64046549488812
1.0,196,5.9842019275539905e-05,28.95667924813744
1.0,197,6.166242702678307e-05,24.16033461603943
1.0,198,6.353819496937822e-05,20.120848335514843
1.0,199,6.547100662104682e-05,16.725487430489114
2.0,0,1.532411560518668e-07,16.679126993796753
2.0,1,1.583958436131341e-07,20.06563307951544
2.0,2,1.637106819050744e-07,24.094702742465717
2.0,3,1.6919045797775428e-07,28.87881936791157
2.0,4,1.7484010456045733e-07,34.54828162714992
2.0,5,1.8066470448254e-07,41.25367315332543
2.0,6,1.8666949521913066e-07,49.16861227979609
2.0,7,1.9285987356508748e-07,58.4928031011691
2.0,8,1.9924140044071841e-07,69.45540896161576
2.0,9,2.058198058330823e-07,82.3187689456156
2.0,10,2.126009938767521e-07,97.38247698022327
2.0,11,2.1959104807823581e-07,114.98784169006123
2.0,12,2.2679623668823108e-07,135.52274310881404
2.0,13,2.3422301822595788e-07,159.4268996751142
2.0,14,2.4187804715956635e-07,187.19755555837312
2.0,15,2.49768179746436e-07,219.39559420384418
2.0,16,2.579004800369078e-07,256.65207899393926
2.0,17,2.662822260447477e-07,299.6752160360706
2.0,18,2.749209160877161e-07,349.2577272576547
2.0,19,2.8382427530180335e-07,406.28461417665704
2.0,20,2.9300026233296885e-07,471.74128389548036
2.0,21,3.0245707621105764e-07,546.7219990277097
2.0,22,3.1220316341049714e-07,632.438602418708
2.0,23,3.2224722510330076e-07,730.2294556951973
2.0,24,3.3259822460922714e-07,841.5685179280372
2.0,25,3.432653950479547e-07,968.0744771022696
2.0,26,3.5425824719727984e-07,1111.519832769747
2.0,27,3.6558657756055577e-07,1273.8398133572664
2.0,28,3.772604766459933e-07,1457.1409962976497
2.0,29,3.892903374599468e-07,1663.7094836551025
2.0,30,4.016868642163944e-07,1896.018470480883
2.0,31,4.1446108126507745e-07,2156.7350280452415
2.0,32,4.27624342241398e-07,2448.725909670787
2.0,33,4.4118833944175077e-07,2775.062173490214
2.0,34,4.551651134284375e-07,3139.0224044543775
2.0,35,4.6956706286804474e-07,3544.0943077333377
2.0,36,4.84406954607411e-07,3993.974437708958
2.0,37,4.99697933989796e-07,4492.565821503859
2.0,38,5.154535354134138e-07,5043.973233861198
2.0,39,5.316876931332507e-07,5652.495881648783
2.0,40,5.484147523062611e-07,6322.61726171737
2.0,41,5.656494802792359e-07,7058.991965722979
2.0,42,5.834070781188538e-07,7866.429220186221
2.0,43,6.017031923834453e-07,8749.872969831073
2.0,44,6.205539271373668e-07,9714.37833738309
2.0,45,6.399758562105504e-07,10765.084323692801
2.0,46,6.59986035709357e-07,11907.182648390086
2.0,47,6.806020167888098e-07,13145.882673246007
