height_m,bin_index,r_wet_m,number_concentration_m3
0.0,115,4.036984535268584e-08,3120340.1715043136
0.0,116,4.1516710883552945e-08,2905716.3881151113
0.0,117,4.269624738321519e-08,2693825.040419351
0.0,118,4.3909371863249925e-08,2486282.2536100033
0.0,119,4.515702609067375e-08,2284527.319227314
0.0,120,4.644017723440082e-08,2089811.7291724256
0.0,121,4.7759818530074304e-08,1903193.0757174252
0.0,122,4.911696996389734e-08,1725533.5791261455
0.0,123,5.0512678976102346e-08,1557502.8867895945
0.0,124,5.1948021184712633e-08,1399584.6921422274
0.0,125,5.3424101130267035e-08,1252086.6497785794
0.0,126,5.49420530421871e-08,1115153.01570541
0.0,127,5.6503041627482923e-08,988779.4180152414
0.0,128,5.810826288250755e-08,872829.1619944986
0.0,129,5.975894492847811e-08,767050.4925213042
0.0,130,6.145634887150077e-08,671094.2727011334
0.0,131,6.320176968784291e-08,584531.5877650611
0.0,132,6.499653713521234e-08,506870.84382950695
0.0,133,6.684201669081432e-08,437573.9986732478
0.0,134,6.873961051696953e-08,376071.6328515859
0.0,135,7.069075845508734e-08,321776.64112945047
0.0,136,7.26969390488061e-08,274096.39364678686
0.0,137,7.475967059711708e-08,232443.28115810006
0.0,138,7.688051223831186e-08,196243.61733057993
0.0,139,7.906106506559818e-08,164944.9221717161
0.0,140,8.130297327524831e-08,138021.65340653868
0.0,141,8.360792534815956e-08,114979.48671224405
0.0,142,8.597765526571806e-08,95358.2712227437
0.0,143,8.841394376087798e-08,78733.80405236415
0.0,144,9.091861960538326e-08,64718.57743690598
0.0,145,9.349356093407712e-08,52961.65532584714
0.0,146,9.614069660726474e-08,43147.83387592612
0.0,147,9.886200761211559e-08,34996.23334725367
0.0,148,1.0165952850411062e-07,28258.458441611176
0.0,149,1.0453534888956355e-07,22716.451156514475
0.0,150,1.0749161495027095e-07,18180.14568375534
0.0,151,1.1053053101136916e-07,14485.019575170916
0.0,152,1.1365436115349873e-07,11489.620025615599
0.0,153,1.168654308704149e-07,9073.12924721896
0.0,154,1.2016612877319842e-07,7133.0189637323565
0.0,155,1.2355890834226302e-07,5582.831349590161
0.0,156,1.2704628972837898e-07,4350.1124738245735
0.0,157,1.3063086160397255e-07,3374.5145848457355
0.0,158,1.3431528306598685e-07,2606.075407348164
0.0,159,1.3810228559163777e-07,2003.6759708003854
0.0,160,1.4199467504841996e-07,1533.6732544271626
0.0,161,1.459953337597758e-07,1168.6999861958948
0.0,162,1.5010722262786295e-07,886.6211217534283
0.0,163,1.5433338331490758e-07,669.6346922847362
0.0,164,1.5867694048467427e-07,503.5036858875918
0.0,165,1.6314110410562202e-07,376.90525960898947
0.0,166,1.6772917181736582e-07,280.8837245851735
0.0,167,1.7244453136211386e-07,208.3942754583321
0.0,168,1.7729066308279249e-07,153.92523484704307
0.0,169,1.8227114248962672e-07,113.18755898102386
0.0,170,1.8738964289699694e-07,82.861423622231
0.0,171,1.9264993813244036e-07,60.39081811143069
0.0,172,1.980559053197293e-07,43.81817240739007
0.0,173,2.0361152773800524e-07,31.65209272343236
0.0,174,2.093208977590171e-07,22.762262104153788
0.0,175,2.1518821986456156e-07,16.296458306675476
0.0,176,2.2121781374629042e-07,11.615445130325567
0.0,177,2.2741411749011306e-07,8.24220289970062
0.0,178,2.3378169084748514e-07,5.822581277770432
0.0,179,2.403252185959402e-07,4.094987971361797
0.0,180,2.4704951399129236e-07,2.8671770524075937
0.0,181,2.539595223140047e-07,1.9985784623310618
