height_m,bin_index,r_wet_m,number_concentration_m3
1.0,39,1.6237125861749515e-08,16199.799335765389
1.0,40,1.679904804131442e-08,19958.13010307171
1.0,41,1.738048007294587e-08,24503.04517200286
1.0,42,1.7982045501861025e-08,29978.525576836204
1.0,43,1.860438386834227e-08,36550.26042074443
1.0,44,1.9248150998526275e-08,44407.945379108365
1.0,45,1.991401930610028e-08,53767.62867918402
1.0,46,2.0602678105982287e-08,64874.06102906384
1.0,47,2.1314833941079312e-08,78002.99643467716
1.0,48,2.2051210923229438e-08,93463.38088588929
1.0,49,2.2812551089437825e-08,111599.35576354849
1.0,50,2.3599614774515627e-08,132791.99282975018
1.0,51,2.4413181001223506e-08,157460.6681838603
1.0,52,2.5254047889007487e-08,186063.97402213325
1.0,53,2.6123033082396595e-08,219100.0599035025
1.0,54,2.702097420010691e-08,257106.29001013102
1.0,55,2.7948729305868078e-08,300658.1001362148
1.0,56,2.8907177401955596e-08,350366.9383856083
1.0,57,2.9897218946375125e-08,406877.17733765696
1.0,58,3.0919776394605263e-08,470861.89324125584
1.0,59,3.197579476676505e-08,543017.4200454036
1.0,60,3.306624224102682e-08,624056.6030980768
1.0,61,3.4192110774052325e-08,714700.6993529765
1.0,62,3.5354416749185475e-08,815669.8979665972
1.0,63,3.6554201653090466e-08,927672.4671221729
1.0,64,3.779253278148165e-08,1051392.5694544788
1.0,65,3.907050397455113e-08,1187476.8290253817
1.0,66,4.038923638265961e-08,1336519.776639069
1.0,67,4.174987926282247e-08,1499048.3463864615
1.0,68,4.315361080648928e-08,1675505.6434437027
1.0,69,4.460163899908503e-08,1866234.2498963708
1.0,70,4.609520251176052e-08,2071459.380123942
1.0,71,4.763557162577418e-08,2291272.2383347237
1.0,72,4.922404918991496e-08,2525613.966399125
1.0,73,5.0861971611365045e-08,2774260.598377859
1.0,74,5.255070988039174e-08,3036809.457349245
1.0,75,5.42916706292607e-08,3312667.438688153
1.0,76,5.608629722576146e-08,3601041.620466773
1.0,77,5.793607090174748e-08,3900932.6250313483
1.0,78,5.984251191710453e-08,4211131.125343398
1.0,79,6.180718075957625e-08,4530217.845066102
1.0,80,6.383167938089764e-08,4856567.342824705
1.0,81,6.591765246971531e-08,5188355.799280011
1.0,82,6.806678876179504e-08,5523572.94188722
1.0,83,7.028082238805411e-08,5860038.148236183
